,Date,ReportPeriod,Ticker,Fund,Change
310,2022-10-03,2022-06-30,MRNA,"ICA Group Wealth Management, LLC",204846.908752441
311,2022-10-03,2022-06-30,MRK,"ICA Group Wealth Management, LLC",3190.9499359131
312,2022-10-03,2022-06-30,MPC,"ICA Group Wealth Management, LLC",16424.1560668945
313,2022-10-03,2022-06-30,MOAT,"ICA Group Wealth Management, LLC",-4206.1799697876
314,2022-10-03,2022-06-30,MO,"ICA Group Wealth Management, LLC",-104425.001144409
315,2022-10-03,2022-06-30,MMM,"ICA Group Wealth Management, LLC",258.8200073242
316,2022-10-03,2022-06-30,MMC,"ICA Group Wealth Management, LLC",7887.7683563232
317,2022-10-03,2022-06-30,MINT,"ICA Group Wealth Management, LLC",70477.3204345703
318,2022-10-03,2022-06-30,MGK,"ICA Group Wealth Management, LLC",32885.8904418945
319,2022-10-03,2022-06-30,MGEE,"ICA Group Wealth Management, LLC",5214.6101226807
320,2022-10-03,2022-06-30,MET,"ICA Group Wealth Management, LLC",934.4104385376
321,2022-10-03,2022-06-30,MDU,"ICA Group Wealth Management, LLC",-24749.8297901154
322,2022-10-03,2022-06-30,MDT,"ICA Group Wealth Management, LLC",-18039.75
323,2022-10-03,2022-06-30,MDLZ,"ICA Group Wealth Management, LLC",52528.1401290894
324,2022-10-03,2022-06-30,MCK,"ICA Group Wealth Management, LLC",160821.525787354
325,2022-10-03,2022-06-30,MCHP,"ICA Group Wealth Management, LLC",-2090.880065918
326,2022-10-03,2022-06-30,RACE,"ICA Group Wealth Management, LLC",3853.0799102783
327,2022-10-03,2022-06-30,YUM,"ICA Group Wealth Management, LLC",0.0
328,2022-10-03,2022-06-30,RGEN,"ICA Group Wealth Management, LLC",153792.794219971
329,2022-10-03,2022-06-30,VTI,"ICA Group Wealth Management, LLC",-511914.666748047
330,2022-10-03,2022-06-30,VTEB,"ICA Group Wealth Management, LLC",18570.2393188477
331,2022-10-03,2022-06-30,VOO,"ICA Group Wealth Management, LLC",39197.4405517578
332,2022-10-03,2022-06-30,VOE,"ICA Group Wealth Management, LLC",8807.3602905273
333,2022-10-03,2022-06-30,VO,"ICA Group Wealth Management, LLC",10439.4100646973
334,2022-10-03,2022-06-30,VNQ,"ICA Group Wealth Management, LLC",819.9900054932
335,2022-10-03,2022-06-30,VMBS,"ICA Group Wealth Management, LLC",-48245.1065292358
336,2022-10-03,2022-06-30,VLO,"ICA Group Wealth Management, LLC",4214.3280029297
337,2022-10-03,2022-06-30,VIG,"ICA Group Wealth Management, LLC",-51505.7304382324
338,2022-10-03,2022-06-30,VHT,"ICA Group Wealth Management, LLC",-116572.5
339,2022-10-03,2022-06-30,VGT,"ICA Group Wealth Management, LLC",814415.669555664
340,2022-10-03,2022-06-30,VFH,"ICA Group Wealth Management, LLC",0.0
341,2022-10-03,2022-06-30,VEA,"ICA Group Wealth Management, LLC",-280295.994758606
342,2022-10-03,2022-06-30,VCIT,"ICA Group Wealth Management, LLC",-388654.999389648
343,2022-10-03,2022-06-30,VB,"ICA Group Wealth Management, LLC",-61638.500213623
344,2022-10-03,2022-06-30,V,"ICA Group Wealth Management, LLC",-32429.4110870361
345,2022-10-03,2022-06-30,USMV,"ICA Group Wealth Management, LLC",-15446.199798584
346,2022-10-03,2022-06-30,USHY,"ICA Group Wealth Management, LLC",-59142.1822357178
347,2022-10-03,2022-06-30,USB,"ICA Group Wealth Management, LLC",42016.2604179382
348,2022-10-03,2022-06-30,USA,"ICA Group Wealth Management, LLC",3937.1734800339
349,2022-10-03,2022-06-30,UPS,"ICA Group Wealth Management, LLC",47288.698928833
350,2022-10-03,2022-06-30,VTV,"ICA Group Wealth Management, LLC",28354.2010498047
351,2022-10-03,2022-06-30,UNP,"ICA Group Wealth Management, LLC",-56519.1996765137
352,2022-10-03,2022-06-30,VUG,"ICA Group Wealth Management, LLC",-131059.319641113
353,2022-10-03,2022-06-30,VWO,"ICA Group Wealth Management, LLC",-119577.154380798
354,2022-10-03,2022-06-30,IYE,"ICA Group Wealth Management, LLC",-1710901.79206085
355,2022-10-03,2022-06-30,XOM,"ICA Group Wealth Management, LLC",-28922.2254257202
356,2022-10-03,2022-06-30,XLU,"ICA Group Wealth Management, LLC",88363.7965393066
357,2022-10-03,2022-06-30,XLP,"ICA Group Wealth Management, LLC",443618.28187561
358,2022-10-03,2022-06-30,XLK,"ICA Group Wealth Management, LLC",-381.3600082397
359,2022-10-03,2022-06-30,XLF,"ICA Group Wealth Management, LLC",-24027.8005828857
360,2022-10-03,2022-06-30,XLE,"ICA Group Wealth Management, LLC",-39330.5011749268
361,2022-10-03,2022-06-30,XL,"ICA Group Wealth Management, LLC",0.0
362,2022-10-03,2022-06-30,XEL,"ICA Group Wealth Management, LLC",-35309.241065979
363,2022-10-03,2022-06-30,WST,"ICA Group Wealth Management, LLC",5137.12109375
364,2022-10-03,2022-06-30,WSO,"ICA Group Wealth Management, LLC",2130.470123291
365,2022-10-03,2022-06-30,WMT,"ICA Group Wealth Management, LLC",230000.296783447
366,2022-10-03,2022-06-30,WMB,"ICA Group Wealth Management, LLC",12047.0596466064
367,2022-10-03,2022-06-30,WM,"ICA Group Wealth Management, LLC",-23864.8793334961
368,2022-10-03,2022-06-30,WFC,"ICA Group Wealth Management, LLC",-51545.4942703247
369,2022-10-03,2022-06-30,WELL,"ICA Group Wealth Management, LLC",0.0
370,2022-10-03,2022-06-30,WEC,"ICA Group Wealth Management, LLC",26684.876953125
371,2022-10-03,2022-06-30,WCN,"ICA Group Wealth Management, LLC",277670.397949219
372,2022-10-03,2022-06-30,WCLD,"ICA Group Wealth Management, LLC",0.0
373,2022-10-03,2022-06-30,VZ,"ICA Group Wealth Management, LLC",-66708.9772834778
374,2022-10-03,2022-06-30,VYM,"ICA Group Wealth Management, LLC",-179805.594604492
375,2022-10-03,2022-06-30,VV,"ICA Group Wealth Management, LLC",172.3500061035
376,2022-10-03,2022-06-30,RDVY,"ICA Group Wealth Management, LLC",213520.550445557
377,2022-10-03,2022-06-30,UNH,"ICA Group Wealth Management, LLC",145357.291381836
378,2022-10-03,2022-06-30,TT,"ICA Group Wealth Management, LLC",12857.1295166016
379,2022-10-03,2022-06-30,SPY,"ICA Group Wealth Management, LLC",-43761.0
380,2022-10-03,2022-06-30,SPLV,"ICA Group Wealth Management, LLC",-5446.0252075195
381,2022-10-03,2022-06-30,SPGM,"ICA Group Wealth Management, LLC",354430.0
382,2022-10-03,2022-06-30,SOUEU,"ICA Group Wealth Management, LLC",
383,2022-10-03,2022-06-30,SO,"ICA Group Wealth Management, LLC",84966.4025115967
384,2022-10-03,2022-06-30,SNPS,"ICA Group Wealth Management, LLC",168857.206787109
385,2022-10-03,2022-06-30,SNOW,"ICA Group Wealth Management, LLC",36294.659362793
386,2022-10-03,2022-06-30,SLY,"ICA Group Wealth Management, LLC",200600.404586792
387,2022-10-03,2022-06-30,SKYY,"ICA Group Wealth Management, LLC",-96345.802230835
388,2022-10-03,2022-06-30,SIRI,"ICA Group Wealth Management, LLC",-31160.652923584
389,2022-10-03,2022-06-30,SHYG,"ICA Group Wealth Management, LLC",208949.159179688
390,2022-10-03,2022-06-30,SDY,"ICA Group Wealth Management, LLC",356.0700073242
391,2022-10-03,2022-06-30,SCHR,"ICA Group Wealth Management, LLC",570797.392524719
392,2022-10-03,2022-06-30,SCHD,"ICA Group Wealth Management, LLC",-18480.5392913818
393,2022-10-03,2022-06-30,SBUX,"ICA Group Wealth Management, LLC",-17318.2448730469
394,2022-10-03,2022-06-30,RTX,"ICA Group Wealth Management, LLC",-3171.6300201416
395,2022-10-03,2022-06-30,RSP,"ICA Group Wealth Management, LLC",91276.3970947266
396,2022-10-03,2022-06-30,RPM,"ICA Group Wealth Management, LLC",0.0
397,2022-10-03,2022-06-30,ROST,"ICA Group Wealth Management, LLC",4845.8702316284
398,2022-10-03,2022-06-30,SPYG,"ICA Group Wealth Management, LLC",5923689.82168579
399,2022-10-03,2022-06-30,UL,"ICA Group Wealth Management, LLC",576092.51084137
400,2022-10-03,2022-06-30,SPYV,"ICA Group Wealth Management, LLC",178724.278518677
401,2022-10-03,2022-06-30,SRE,"ICA Group Wealth Management, LLC",3131.0885925293
402,2022-10-03,2022-06-30,TSN,"ICA Group Wealth Management, LLC",12822.9396362305
403,2022-10-03,2022-06-30,TSM,"ICA Group Wealth Management, LLC",408.75
404,2022-10-03,2022-06-30,TSLA,"ICA Group Wealth Management, LLC",4713.9398803711
405,2022-10-03,2022-06-30,TRV,"ICA Group Wealth Management, LLC",0.0
406,2022-10-03,2022-06-30,TOTL,"ICA Group Wealth Management, LLC",-484468.091011047
407,2022-10-03,2022-06-30,TMUS,"ICA Group Wealth Management, LLC",47761.6976165771
408,2022-10-03,2022-06-30,TMO,"ICA Group Wealth Management, LLC",14668.5607910156
409,2022-10-03,2022-06-30,TIPX,"ICA Group Wealth Management, LLC",531308.67816925
410,2022-10-03,2022-06-30,TIP,"ICA Group Wealth Management, LLC",317859.957641602
411,2022-10-03,2022-06-30,THRK,"ICA Group Wealth Management, LLC",
412,2022-10-03,2022-06-30,TGT,"ICA Group Wealth Management, LLC",-100350.472564697
413,2022-10-03,2022-06-30,TFC,"ICA Group Wealth Management, LLC",6900.9811248779
414,2022-10-03,2022-06-30,TDIV,"ICA Group Wealth Management, LLC",-31958.2888336182
415,2022-10-03,2022-06-30,T,"ICA Group Wealth Management, LLC",-12762.3339862823
416,2022-10-03,2022-06-30,SYY,"ICA Group Wealth Management, LLC",-169.4199981689
417,2022-10-03,2022-06-30,SYK,"ICA Group Wealth Management, LLC",6166.8297729492
418,2022-10-03,2022-06-30,SUB,"ICA Group Wealth Management, LLC",274387.776977539
419,2022-10-03,2022-06-30,STZ,"ICA Group Wealth Management, LLC",-3251.7268676758
420,2022-10-03,2022-06-30,STT,"ICA Group Wealth Management, LLC",4315.5001068115
421,2022-10-03,2022-06-30,STKL,"ICA Group Wealth Management, LLC",0.0
422,2022-10-03,2022-06-30,SRLN,"ICA Group Wealth Management, LLC",-616773.831085205
423,2022-10-03,2022-06-30,SQ,"ICA Group Wealth Management, LLC",13398.279800415
424,2022-10-03,2022-06-30,IWS,"ICA Group Wealth Management, LLC",16657.4799499512
425,2022-10-03,2022-06-30,EMB,"ICA Group Wealth Management, LLC",-127445.295959473
426,2022-10-03,2022-06-30,CRWD,"ICA Group Wealth Management, LLC",1685.5999755859
427,2022-10-03,2022-06-30,CRM,"ICA Group Wealth Management, LLC",0.0
428,2022-10-03,2022-06-30,CP,"ICA Group Wealth Management, LLC",1745.9999084473
429,2022-10-03,2022-06-30,COST,"ICA Group Wealth Management, LLC",30621.064453125
430,2022-10-03,2022-06-30,COP,"ICA Group Wealth Management, LLC",-122041.822357178
431,2022-10-03,2022-06-30,COFS,"ICA Group Wealth Management, LLC",31076.0190582275
432,2022-10-03,2022-06-30,CMI,"ICA Group Wealth Management, LLC",0.0
433,2022-10-03,2022-06-30,CMCSA,"ICA Group Wealth Management, LLC",25802.8000411987
434,2022-10-03,2022-06-30,CLR,"ICA Group Wealth Management, LLC",-14965.8419799805
435,2022-10-03,2022-06-30,CSCO,"ICA Group Wealth Management, LLC",14664.0963134766
436,2022-10-03,2022-06-30,CL,"ICA Group Wealth Management, LLC",0.0
437,2022-10-03,2022-06-30,CHY,"ICA Group Wealth Management, LLC",-127086.864953041
438,2022-10-03,2022-06-30,CHD,"ICA Group Wealth Management, LLC",6097.1971435547
439,2022-10-03,2022-06-30,CBRL,"ICA Group Wealth Management, LLC",0.0
440,2022-10-03,2022-06-30,CAT,"ICA Group Wealth Management, LLC",-71009.4177246094
441,2022-10-03,2022-06-30,CAG,"ICA Group Wealth Management, LLC",-6172.6377792358
442,2022-10-03,2022-06-30,C,"ICA Group Wealth Management, LLC",0.0
443,2022-10-03,2022-06-30,BYFC,"ICA Group Wealth Management, LLC",76785.3358550072
444,2022-10-03,2022-06-30,BX,"ICA Group Wealth Management, LLC",25858.5353393555
445,2022-10-03,2022-06-30,BUD,"ICA Group Wealth Management, LLC",226859.75320816
446,2022-10-03,2022-06-30,CIBR,"ICA Group Wealth Management, LLC",-6438.4002685547
447,2022-10-03,2022-06-30,CSR,"ICA Group Wealth Management, LLC",570.8500213623
448,2022-10-03,2022-06-30,CTAS,"ICA Group Wealth Management, LLC",23469.4014587402
449,2022-10-03,2022-06-30,DVY,"ICA Group Wealth Management, LLC",0.0
450,2022-10-03,2022-06-30,DURA,"ICA Group Wealth Management, LLC",0.0
451,2022-10-03,2022-06-30,DUK,"ICA Group Wealth Management, LLC",-58002.1400299072
452,2022-10-03,2022-06-30,DTE,"ICA Group Wealth Management, LLC",0.0
453,2022-10-03,2022-06-30,DTD,"ICA Group Wealth Management, LLC",-67524.4920654297
454,2022-10-03,2022-06-30,DOW,"ICA Group Wealth Management, LLC",-9599.4601135254
455,2022-10-03,2022-06-30,DOCU,"ICA Group Wealth Management, LLC",-2008.300037384
456,2022-10-03,2022-06-30,DJD,"ICA Group Wealth Management, LLC",3162.7498626709
457,2022-10-03,2022-06-30,DIVO,"ICA Group Wealth Management, LLC",10024.5048522949
458,2022-10-03,2022-06-30,DIS,"ICA Group Wealth Management, LLC",8968.0001449585
459,2022-10-03,2022-06-30,DHR,"ICA Group Wealth Management, LLC",0.0
460,2022-10-03,2022-06-30,DGRO,"ICA Group Wealth Management, LLC",-54261.9593048096
461,2022-10-03,2022-06-30,DG,"ICA Group Wealth Management, LLC",-44814.8698883057
462,2022-10-03,2022-06-30,DEED,"ICA Group Wealth Management, LLC",0.0
463,2022-10-03,2022-06-30,DE,"ICA Group Wealth Management, LLC",-3893.1100158691
464,2022-10-03,2022-06-30,DD,"ICA Group Wealth Management, LLC",-2708.2975006104
465,2022-10-03,2022-06-30,DAL,"ICA Group Wealth Management, LLC",-1883.049955368
466,2022-10-03,2022-06-30,D,"ICA Group Wealth Management, LLC",28332.5491333008
467,2022-10-03,2022-06-30,CVX,"ICA Group Wealth Management, LLC",-20848.3198242188
468,2022-10-03,2022-06-30,CVS,"ICA Group Wealth Management, LLC",15292.6499481201
469,2022-10-03,2022-06-30,BTI,"ICA Group Wealth Management, LLC",-758.5941467285
470,2022-10-03,2022-06-30,BSV,"ICA Group Wealth Management, LLC",119273.88331604
471,2022-10-03,2022-06-30,BRKB,"ICA Group Wealth Management, LLC",
472,2022-10-03,2022-06-30,BP,"ICA Group Wealth Management, LLC",-10759.1564941406
473,2022-10-03,2022-06-30,ANET,"ICA Group Wealth Management, LLC",146234.39666748
474,2022-10-03,2022-06-30,AMZN,"ICA Group Wealth Management, LLC",259577.237762451
475,2022-10-03,2022-06-30,AMT,"ICA Group Wealth Management, LLC",-4600.619934082
476,2022-10-03,2022-06-30,AMGN,"ICA Group Wealth Management, LLC",36981.6004638672
477,2022-10-03,2022-06-30,AMD,"ICA Group Wealth Management, LLC",47793.7507629395
478,2022-10-03,2022-06-30,ALL,"ICA Group Wealth Management, LLC",2788.0600738525
479,2022-10-03,2022-06-30,AFL,"ICA Group Wealth Management, LLC",-55495.9918365479
480,2022-10-03,2022-06-30,AFIN,"ICA Group Wealth Management, LLC",
481,2022-10-03,2022-06-30,AEP,"ICA Group Wealth Management, LLC",0.0
482,2022-10-03,2022-06-30,AEE,"ICA Group Wealth Management, LLC",-22409.2801513672
483,2022-10-03,2022-06-30,ADP,"ICA Group Wealth Management, LLC",-115942.076293945
484,2022-10-03,2022-06-30,ADM,"ICA Group Wealth Management, LLC",33985.4278564453
485,2022-10-03,2022-06-30,ADBE,"ICA Group Wealth Management, LLC",51980.5196533203
486,2022-10-03,2022-06-30,ACN,"ICA Group Wealth Management, LLC",26559.92578125
487,2022-10-03,2022-06-30,ABT,"ICA Group Wealth Management, LLC",-64468.8460083008
488,2022-10-03,2022-06-30,ABC,"ICA Group Wealth Management, LLC",7052.0454406738
489,2022-10-03,2022-06-30,ABBV,"ICA Group Wealth Management, LLC",-47039.6003723145
490,2022-10-03,2022-06-30,AAPL,"ICA Group Wealth Management, LLC",-743817.345336914
491,2022-10-03,2022-06-30,AAL,"ICA Group Wealth Management, LLC",-951.0000228882
492,2022-10-03,2022-06-30,ZBH,"ICA Group Wealth Management, LLC",0.0
493,2022-10-03,2022-06-30,APH,"ICA Group Wealth Management, LLC",7532.4596786499
494,2022-10-03,2022-06-30,ED,"ICA Group Wealth Management, LLC",-2358.7718963623
495,2022-10-03,2022-06-30,APPH,"ICA Group Wealth Management, LLC",124484.810340166
496,2022-10-03,2022-06-30,ARKK,"ICA Group Wealth Management, LLC",-70986.4019012451
497,2022-10-03,2022-06-30,BNDX,"ICA Group Wealth Management, LLC",-84360.8943252563
498,2022-10-03,2022-06-30,BND,"ICA Group Wealth Management, LLC",-69639.2850418091
499,2022-10-03,2022-06-30,BMY,"ICA Group Wealth Management, LLC",-18557.0
500,2022-10-03,2022-06-30,BMO,"ICA Group Wealth Management, LLC",-17502.7473144531
501,2022-10-03,2022-06-30,BLV,"ICA Group Wealth Management, LLC",-29479.6689147949
502,2022-10-03,2022-06-30,BKH,"ICA Group Wealth Management, LLC",4075.1198120117
503,2022-10-03,2022-06-30,BKD,"ICA Group Wealth Management, LLC",0.0
504,2022-10-03,2022-06-30,BIV,"ICA Group Wealth Management, LLC",-46263.8991699219
505,2022-10-03,2022-06-30,BGT,"ICA Group Wealth Management, LLC",16109.3466701508
506,2022-10-03,2022-06-30,BFNC,"ICA Group Wealth Management, LLC",
507,2022-10-03,2022-06-30,BDX,"ICA Group Wealth Management, LLC",14791.7999267578
508,2022-10-03,2022-06-30,BBY,"ICA Group Wealth Management, LLC",325.950012207
509,2022-10-03,2022-06-30,BAC,"ICA Group Wealth Management, LLC",-7564.5897960663
510,2022-10-03,2022-06-30,BABA,"ICA Group Wealth Management, LLC",0.0
511,2022-10-03,2022-06-30,BA,"ICA Group Wealth Management, LLC",-30488.5602722168
512,2022-10-03,2022-06-30,AXP,"ICA Group Wealth Management, LLC",14555.0994873047
513,2022-10-03,2022-06-30,AWK,"ICA Group Wealth Management, LLC",24740.0347900391
514,2022-10-03,2022-06-30,AVGO,"ICA Group Wealth Management, LLC",1457.4299926758
515,2022-10-03,2022-06-30,ATO,"ICA Group Wealth Management, LLC",0.0
516,2022-10-03,2022-06-30,ASML,"ICA Group Wealth Management, LLC",15666.4116210938
517,2022-10-03,2022-06-30,ARKW,"ICA Group Wealth Management, LLC",-5633.8501930237
518,2022-10-03,2022-06-30,ARKG,"ICA Group Wealth Management, LLC",-1574.4999885559
519,2022-10-03,2022-06-30,EFV,"ICA Group Wealth Management, LLC",-43834.0015411377
520,2022-10-03,2022-06-30,HNDL,"ICA Group Wealth Management, LLC",0.0
521,2022-10-03,2022-06-30,HEIA,"ICA Group Wealth Management, LLC",
522,2022-10-03,2022-06-30,HDV,"ICA Group Wealth Management, LLC",1934984.81587982
523,2022-10-03,2022-06-30,HD,"ICA Group Wealth Management, LLC",87766.396484375
524,2022-10-03,2022-06-30,HBAN,"ICA Group Wealth Management, LLC",228.5699949265
525,2022-10-03,2022-06-30,GWW,"ICA Group Wealth Management, LLC",5888.8889160156
526,2022-10-03,2022-06-30,GTO,"ICA Group Wealth Management, LLC",-184130.151077271
527,2022-10-03,2022-06-30,GTIP,"ICA Group Wealth Management, LLC",-718.619972229
528,2022-10-03,2022-06-30,HON,"ICA Group Wealth Management, LLC",-8647.3182678223
529,2022-10-03,2022-06-30,GSUS,"ICA Group Wealth Management, LLC",875.3300285339
530,2022-10-03,2022-06-30,GSLC,"ICA Group Wealth Management, LLC",-8543.1602783203
531,2022-10-03,2022-06-30,GSIE,"ICA Group Wealth Management, LLC",-57372.8209457397
532,2022-10-03,2022-06-30,GS,"ICA Group Wealth Management, LLC",0.0
533,2022-10-03,2022-06-30,GRID,"ICA Group Wealth Management, LLC",478328.418823242
534,2022-10-03,2022-06-30,GPN,"ICA Group Wealth Management, LLC",4757.5199737549
535,2022-10-03,2022-06-30,GOVT,"ICA Group Wealth Management, LLC",26454.1813659668
536,2022-10-03,2022-06-30,GOOGL,"ICA Group Wealth Management, LLC",1140406.73117065
537,2022-10-03,2022-06-30,GOOG,"ICA Group Wealth Management, LLC",1147536.24438477
538,2022-10-03,2022-06-30,GSSC,"ICA Group Wealth Management, LLC",1627.5
539,2022-10-03,2022-06-30,HRL,"ICA Group Wealth Management, LLC",193932.618049622
540,2022-10-03,2022-06-30,HTA,"ICA Group Wealth Management, LLC",92.1521911621
541,2022-10-03,2022-06-30,IBM,"ICA Group Wealth Management, LLC",1254.8991851807
542,2022-10-03,2022-06-30,IWM,"ICA Group Wealth Management, LLC",-2325651.52838135
543,2022-10-03,2022-06-30,IWD,"ICA Group Wealth Management, LLC",-144.9700012207
544,2022-10-03,2022-06-30,IVW,"ICA Group Wealth Management, LLC",1508.749961853
545,2022-10-03,2022-06-30,IVV,"ICA Group Wealth Management, LLC",-1295176.37915039
546,2022-10-03,2022-06-30,IVE,"ICA Group Wealth Management, LLC",191756.709365845
547,2022-10-03,2022-06-30,IUSV,"ICA Group Wealth Management, LLC",-541059.177780151
548,2022-10-03,2022-06-30,IUSG,"ICA Group Wealth Management, LLC",-166479.293930054
549,2022-10-03,2022-06-30,IUSB,"ICA Group Wealth Management, LLC",-1259.2648429871
550,2022-10-03,2022-06-30,ITW,"ICA Group Wealth Management, LLC",-76362.75
551,2022-10-03,2022-06-30,ISRG,"ICA Group Wealth Management, LLC",-36930.6412353516
552,2022-10-03,2022-06-30,IP,"ICA Group Wealth Management, LLC",-1117.4712753296
553,2022-10-03,2022-06-30,INTC,"ICA Group Wealth Management, LLC",1814.7691993713
554,2022-10-03,2022-06-30,IJR,"ICA Group Wealth Management, LLC",860521.954101562
555,2022-10-03,2022-06-30,IJH,"ICA Group Wealth Management, LLC",364908.983108521
556,2022-10-03,2022-06-30,IGR,"ICA Group Wealth Management, LLC",-48175.652961731
557,2022-10-03,2022-06-30,IEMG,"ICA Group Wealth Management, LLC",-26050.8607292175
558,2022-10-03,2022-06-30,IEFA,"ICA Group Wealth Management, LLC",-148537.396148682
559,2022-10-03,2022-06-30,IEF,"ICA Group Wealth Management, LLC",101354.495574951
560,2022-10-03,2022-06-30,IDV,"ICA Group Wealth Management, LLC",0.0
561,2022-10-03,2022-06-30,ICSH,"ICA Group Wealth Management, LLC",401979.276531219
562,2022-10-03,2022-06-30,IBUY,"ICA Group Wealth Management, LLC",-34911.0298728943
563,2022-10-03,2022-06-30,GNL,"ICA Group Wealth Management, LLC",1073.8426036835
564,2022-10-03,2022-06-30,GM,"ICA Group Wealth Management, LLC",-1683.2800121307
565,2022-10-03,2022-06-30,GLW,"ICA Group Wealth Management, LLC",315.1000022888
566,2022-10-03,2022-06-30,GLD,"ICA Group Wealth Management, LLC",904293.316040039
567,2022-10-03,2022-06-30,FDX,"ICA Group Wealth Management, LLC",-5214.3301544189
568,2022-10-03,2022-06-30,FDN,"ICA Group Wealth Management, LLC",-8256.9499206543
569,2022-10-03,2022-06-30,FDL,"ICA Group Wealth Management, LLC",573980.359893799
570,2022-10-03,2022-06-30,FDIV,"ICA Group Wealth Management, LLC",-26493.9492797852
571,2022-10-03,2022-06-30,FCTR,"ICA Group Wealth Management, LLC",0.0
572,2022-10-03,2022-06-30,FB,"ICA Group Wealth Management, LLC",
573,2022-10-03,2022-06-30,FAST,"ICA Group Wealth Management, LLC",-10167.9183578491
574,2022-10-03,2022-06-30,F,"ICA Group Wealth Management, LLC",-1245.2703971863
575,2022-10-03,2022-06-30,EXC,"ICA Group Wealth Management, LLC",-11381.1568984985
576,2022-10-03,2022-06-30,ETV,"ICA Group Wealth Management, LLC",25184.1534404755
577,2022-10-03,2022-06-30,ET,"ICA Group Wealth Management, LLC",0.0
578,2022-10-03,2022-06-30,ESGV,"ICA Group Wealth Management, LLC",814860.818725586
579,2022-10-03,2022-06-30,ESGU,"ICA Group Wealth Management, LLC",-2600.9000473023
