,Ticker,Date,Senator,Transaction,Amount,Party,Range
281,ARCC,2022-01-18,"Carper, Thomas R.",Sale,1001.0,D,"$1,001 - $15,000"
282,LMT,2022-01-18,"Carper, Thomas R.",Sale,1001.0,D,"$1,001 - $15,000"
283,FXI,2022-01-18,"Carper, Thomas R.",Sale,1001.0,D,"$1,001 - $15,000"
284,CVS,2022-01-18,"Carper, Thomas R.",Sale,1001.0,D,"$1,001 - $15,000"
285,NVDA,2022-01-18,"Carper, Thomas R.",Sale,1001.0,D,"$1,001 - $15,000"
286,MET,2022-01-18,"Carper, Thomas R.",Sale,1001.0,D,"$1,001 - $15,000"
287,AXS,2022-01-18,"Carper, Thomas R.",Sale,1001.0,D,"$1,001 - $15,000"
288,GLAD,2022-01-18,"Carper, Thomas R.",Sale,1001.0,D,"$1,001 - $15,000"
289,HASI,2022-01-18,"Carper, Thomas R.",Sale,1001.0,D,"$1,001 - $15,000"
290,ETN,2022-01-18,"Carper, Thomas R.",Sale,1001.0,D,"$1,001 - $15,000"
291,XAR,2022-01-18,"Carper, Thomas R.",Sale,1001.0,D,"$1,001 - $15,000"
292,GBIL,2022-01-18,"Carper, Thomas R.",Sale,15001.0,D,"$15,001 - $50,000"
293,ABBV,2022-01-18,"Carper, Thomas R.",Sale,1001.0,D,"$1,001 - $15,000"
294,RTX,2022-01-18,"Carper, Thomas R.",Sale,1001.0,D,"$1,001 - $15,000"
295,C,2022-01-18,"Carper, Thomas R.",Sale,1001.0,D,"$1,001 - $15,000"
296,IWN,2022-01-18,"Carper, Thomas R.",Sale,1001.0,D,"$1,001 - $15,000"
297,AQN,2022-01-18,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
298,IGHG,2022-01-18,"Carper, Thomas R.",Purchase,15001.0,D,"$15,001 - $50,000"
299,ITA,2022-01-18,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
300,LDP,2022-01-18,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
301,GLD,2022-01-18,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
302,MOS,2022-01-18,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
303,CEF,2022-01-18,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
304,SRVR,2022-01-18,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
305,AMT,2022-01-18,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
306,KBE,2022-01-18,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
307,RIO,2022-01-18,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
308,DLR,2022-01-18,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
309,VZ,2022-01-18,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
310,WIW,2022-01-18,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
311,TTE,2022-01-18,"Carper, Thomas R.",Sale,1001.0,D,"$1,001 - $15,000"
312,VFH,2022-01-18,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
313,V,2022-01-18,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
314,INTC,2022-01-18,"Carper, Thomas R.",Sale,1001.0,D,"$1,001 - $15,000"
315,GLW,2022-01-18,"Carper, Thomas R.",Sale,1001.0,D,"$1,001 - $15,000"
316,CSCO,2022-01-18,"Carper, Thomas R.",Sale,1001.0,D,"$1,001 - $15,000"
317,AAPL,2022-01-18,"Carper, Thomas R.",Sale,1001.0,D,"$1,001 - $15,000"
318,FIMKX,2022-01-18,"Carper, Thomas R.",Sale,15001.0,D,"$15,001 - $50,000"
319,LHX,2022-01-18,"Carper, Thomas R.",Sale,1001.0,D,"$1,001 - $15,000"
320,APO,2022-01-18,"Carper, Thomas R.",Sale,1001.0,D,"$1,001 - $15,000"
321,PTMC,2022-01-18,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
322,PTNQ,2022-01-18,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
323,AY,2022-01-18,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
324,JCI,2022-01-18,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
325,ADBE,2022-01-14,"Tuberville, Tommy",Sale,15001.0,R,"$15,001 - $50,000"
326,ACN,2022-01-14,"Tuberville, Tommy",Sale,15001.0,R,"$15,001 - $50,000"
327,BABA,2022-01-14,"Tuberville, Tommy",Purchase,15001.0,R,"$15,001 - $50,000"
328,QCOM,2022-01-14,"Tuberville, Tommy",Sale,15001.0,R,"$15,001 - $50,000"
329,BABA,2022-01-14,"Tuberville, Tommy",Purchase,15001.0,R,"$15,001 - $50,000"
330,BABA,2022-01-14,"Tuberville, Tommy",Purchase,50001.0,R,"$50,001 - $100,000"
331,QCOM,2022-01-14,"Tuberville, Tommy",Sale,15001.0,R,"$15,001 - $50,000"
332,CLF,2022-01-14,"Tuberville, Tommy",Sale,1001.0,R,"$1,001 - $15,000"
333,CLF,2022-01-14,"Tuberville, Tommy",Purchase,1001.0,R,"$1,001 - $15,000"
334,WMT,2022-01-14,"Tuberville, Tommy",Sale,1001.0,R,"$1,001 - $15,000"
335,RTX,2022-01-14,"Tuberville, Tommy",Sale,1001.0,R,"$1,001 - $15,000"
336,NEE,2022-01-14,"Tuberville, Tommy",Sale,15001.0,R,"$15,001 - $50,000"
337,MSFT,2022-01-14,"Tuberville, Tommy",Sale,15001.0,R,"$15,001 - $50,000"
338,MA,2022-01-14,"Tuberville, Tommy",Sale,1001.0,R,"$1,001 - $15,000"
339,LLY,2022-01-14,"Tuberville, Tommy",Sale,15001.0,R,"$15,001 - $50,000"
340,CTAS,2022-01-14,"Tuberville, Tommy",Sale,15001.0,R,"$15,001 - $50,000"
341,AAPL,2022-01-14,"Tuberville, Tommy",Sale,15001.0,R,"$15,001 - $50,000"
342,AWK,2022-01-14,"Tuberville, Tommy",Sale,15001.0,R,"$15,001 - $50,000"
343,CRWD,2022-01-13,"Tuberville, Tommy",Sale,15001.0,R,"$15,001 - $50,000"
344,VTRS,2022-01-13,"Tuberville, Tommy",Sale,1001.0,R,"$1,001 - $15,000"
345,X,2022-01-13,"Tuberville, Tommy",Sale,15001.0,R,"$15,001 - $50,000"
346,PEGA,2022-01-13,"Tuberville, Tommy",Sale,15001.0,R,"$15,001 - $50,000"
347,NWL,2022-01-13,"Tuberville, Tommy",Sale,15001.0,R,"$15,001 - $50,000"
348,CLOU,2022-01-13,"Tuberville, Tommy",Sale,15001.0,R,"$15,001 - $50,000"
349,GILD,2022-01-13,"Tuberville, Tommy",Sale,1001.0,R,"$1,001 - $15,000"
350,ABQCX,2022-01-13,"Tuberville, Tommy",Sale,15001.0,R,"$15,001 - $50,000"
351,FUN,2022-01-13,"Tuberville, Tommy",Sale,15001.0,R,"$15,001 - $50,000"
352,FGSCX,2022-01-13,"Tuberville, Tommy",Sale,15001.0,R,"$15,001 - $50,000"
353,INTC,2022-01-12,"Tuberville, Tommy",Purchase,15001.0,R,"$15,001 - $50,000"
354,IBM,2022-01-12,"Tuberville, Tommy",Purchase,1001.0,R,"$1,001 - $15,000"
355,WBA,2022-01-12,"Tuberville, Tommy",Purchase,1001.0,R,"$1,001 - $15,000"
356,CVX,2022-01-12,"Tuberville, Tommy",Purchase,1001.0,R,"$1,001 - $15,000"
357,CSCO,2022-01-12,"Tuberville, Tommy",Purchase,1001.0,R,"$1,001 - $15,000"
358,KO,2022-01-12,"Tuberville, Tommy",Purchase,1001.0,R,"$1,001 - $15,000"
359,INTC,2022-01-12,"Tuberville, Tommy",Purchase,1001.0,R,"$1,001 - $15,000"
360,AMGN,2022-01-12,"Tuberville, Tommy",Purchase,1001.0,R,"$1,001 - $15,000"
361,DOW,2022-01-12,"Tuberville, Tommy",Purchase,1001.0,R,"$1,001 - $15,000"
362,PFE,2022-01-12,"Tuberville, Tommy",Purchase,1001.0,R,"$1,001 - $15,000"
363,MMM,2022-01-12,"Tuberville, Tommy",Purchase,1001.0,R,"$1,001 - $15,000"
364,VZ,2022-01-12,"Tuberville, Tommy",Purchase,1001.0,R,"$1,001 - $15,000"
365,VFC,2022-01-06,"Collins, Susan M.",Sale,1001.0,R,"$1,001 - $15,000"
366,AMZN,2022-01-06,"Collins, Susan M.",Purchase,15001.0,R,"$15,001 - $50,000"
367,LIN,2022-01-06,"Collins, Susan M.",Purchase,15001.0,R,"$15,001 - $50,000"
368,NVDA,2022-01-06,"Collins, Susan M.",Purchase,15001.0,R,"$15,001 - $50,000"
369,MMM,2022-01-06,"Collins, Susan M.",Sale,15001.0,R,"$15,001 - $50,000"
370,CARR,2022-01-06,"Collins, Susan M.",Sale,1001.0,R,"$1,001 - $15,000"
371,HSIC,2022-01-06,"Collins, Susan M.",Sale,15001.0,R,"$15,001 - $50,000"
372,OTIS,2022-01-06,"Collins, Susan M.",Sale,1001.0,R,"$1,001 - $15,000"
373,WEX,2022-01-06,"Collins, Susan M.",Sale,15001.0,R,"$15,001 - $50,000"
374,INTC,2022-01-05,"Tuberville, Tommy",Sale,1001.0,R,"$1,001 - $15,000"
375,INTC,2022-01-05,"Tuberville, Tommy",Sale,1001.0,R,"$1,001 - $15,000"
376,CLF,2022-01-04,"Tuberville, Tommy",Sale,1001.0,R,"$1,001 - $15,000"
377,SSYS,2022-01-03,"Tuberville, Tommy",Sale,1001.0,R,"$1,001 - $15,000"
378,SSYS,2022-01-03,"Tuberville, Tommy",Sale,1001.0,R,"$1,001 - $15,000"
379,SSYS,2022-01-03,"Tuberville, Tommy",Sale,1001.0,R,"$1,001 - $15,000"
380,IBM,2022-01-03,"Peters, Gary",Purchase,1001.0,D,"$1,001 - $15,000"
381,SSYS,2022-01-03,"Tuberville, Tommy",Sale,1001.0,R,"$1,001 - $15,000"
382,SBIO,2021-12-31,"Carper, Thomas R.",Sale,1001.0,D,"$1,001 - $15,000"
383,PYPL,2021-12-29,"Tuberville, Tommy",Sale,15001.0,R,"$15,001 - $50,000"
384,NS,2021-12-29,"Hagerty, Bill",Sale,50001.0,R,"$50,001 - $100,000"
385,CLDT,2021-12-29,"Hagerty, Bill",Sale,1001.0,R,"$1,001 - $15,000"
386,BKEP,2021-12-29,"Hagerty, Bill",Sale,15001.0,R,"$15,001 - $50,000"
387,CCEP,2021-12-29,"Hagerty, Bill",Sale,50001.0,R,"$50,001 - $100,000"
388,ENVA,2021-12-29,"Hagerty, Bill",Sale,15001.0,R,"$15,001 - $50,000"
389,PNFP,2021-12-29,"Hagerty, Bill",Sale,100001.0,R,"$100,001 - $250,000"
390,QQQ,2021-12-29,"Tuberville, Tommy",Purchase,1001.0,R,"$1,001 - $15,000"
391,SBNY,2021-12-28,"Hagerty, Bill",Sale,15001.0,R,"$15,001 - $50,000"
392,DDOG,2021-12-28,"Hagerty, Bill",Sale,15001.0,R,"$15,001 - $50,000"
393,VZ,2021-12-28,"Capito, Shelley Moore",Sale,1001.0,R,"$1,001 - $15,000"
394,RNR,2021-12-28,"Hagerty, Bill",Sale,250001.0,R,"$250,001 - $500,000"
395,SMFG,2021-12-28,"Capito, Shelley Moore",Sale,1001.0,R,"$1,001 - $15,000"
396,SBNY,2021-12-28,"Hagerty, Bill",Sale,15001.0,R,"$15,001 - $50,000"
397,SBNY,2021-12-28,"Hagerty, Bill",Sale,15001.0,R,"$15,001 - $50,000"
398,ECOM,2021-12-27,"Tuberville, Tommy",Sale,15001.0,R,"$15,001 - $50,000"
399,BABA,2021-12-23,"Tuberville, Tommy",Sale,50001.0,R,"$50,001 - $100,000"
400,ECOM,2021-12-23,"Tuberville, Tommy",Sale,1001.0,R,"$1,001 - $15,000"
401,CLF,2021-12-23,"Tuberville, Tommy",Purchase,1001.0,R,"$1,001 - $15,000"
402,RHP,2021-12-23,"Hagerty, Bill",Sale,15001.0,R,"$15,001 - $50,000"
403,RNR,2021-12-23,"Hagerty, Bill",Sale,250001.0,R,"$250,001 - $500,000"
404,RHP,2021-12-23,"Hagerty, Bill",Sale,100001.0,R,"$100,001 - $250,000"
405,CEM,2021-12-23,"Carper, Thomas R.",Sale,1001.0,D,"$1,001 - $15,000"
406,ECOM,2021-12-23,"Tuberville, Tommy",Sale,15001.0,R,"$15,001 - $50,000"
407,AAPL,2021-12-22,"Tuberville, Tommy",Sale,50001.0,R,"$50,001 - $100,000"
408,AAPL,2021-12-21,"Moran, Jerry",Sale,1001.0,R,"$1,001 - $15,000"
409,BK,2021-12-21,"Moran, Jerry",Purchase,1001.0,R,"$1,001 - $15,000"
410,CI,2021-12-21,"Moran, Jerry",Purchase,1001.0,R,"$1,001 - $15,000"
411,CSCO,2021-12-21,"Moran, Jerry",Purchase,1001.0,R,"$1,001 - $15,000"
412,CMCSA,2021-12-21,"Moran, Jerry",Purchase,1001.0,R,"$1,001 - $15,000"
413,KMB,2021-12-21,"Moran, Jerry",Purchase,1001.0,R,"$1,001 - $15,000"
414,PFE,2021-12-21,"Moran, Jerry",Purchase,1001.0,R,"$1,001 - $15,000"
415,PII,2021-12-21,"Moran, Jerry",Purchase,1001.0,R,"$1,001 - $15,000"
416,VZ,2021-12-21,"Moran, Jerry",Purchase,1001.0,R,"$1,001 - $15,000"
417,GOOG,2021-12-21,"Moran, Jerry",Sale,1001.0,R,"$1,001 - $15,000"
418,AAPL,2021-12-21,"Moran, Jerry",Sale,1001.0,R,"$1,001 - $15,000"
419,BAC,2021-12-21,"Moran, Jerry",Sale,1001.0,R,"$1,001 - $15,000"
420,BRK.B,2021-12-21,"Moran, Jerry",Sale,1001.0,R,"$1,001 - $15,000"
421,CVS,2021-12-21,"Moran, Jerry",Sale,1001.0,R,"$1,001 - $15,000"
422,DVA,2021-12-21,"Moran, Jerry",Sale,1001.0,R,"$1,001 - $15,000"
423,XOM,2021-12-21,"Moran, Jerry",Sale,1001.0,R,"$1,001 - $15,000"
424,FB,2021-12-21,"Moran, Jerry",Sale,1001.0,R,"$1,001 - $15,000"
425,GILD,2021-12-21,"Moran, Jerry",Sale,1001.0,R,"$1,001 - $15,000"
426,KR,2021-12-21,"Moran, Jerry",Sale,1001.0,R,"$1,001 - $15,000"
427,MSFT,2021-12-21,"Moran, Jerry",Sale,1001.0,R,"$1,001 - $15,000"
428,USB,2021-12-21,"Moran, Jerry",Sale,1001.0,R,"$1,001 - $15,000"
429,BK,2021-12-21,"Moran, Jerry",Purchase,1001.0,R,"$1,001 - $15,000"
430,CI,2021-12-21,"Moran, Jerry",Purchase,1001.0,R,"$1,001 - $15,000"
431,CSCO,2021-12-21,"Moran, Jerry",Purchase,1001.0,R,"$1,001 - $15,000"
432,CMCSA,2021-12-21,"Moran, Jerry",Purchase,1001.0,R,"$1,001 - $15,000"
433,KMB,2021-12-21,"Moran, Jerry",Purchase,1001.0,R,"$1,001 - $15,000"
434,PFE,2021-12-21,"Moran, Jerry",Purchase,1001.0,R,"$1,001 - $15,000"
435,PII,2021-12-21,"Moran, Jerry",Purchase,1001.0,R,"$1,001 - $15,000"
436,BAC,2021-12-21,"Moran, Jerry",Sale,1001.0,R,"$1,001 - $15,000"
437,BRK.B,2021-12-21,"Moran, Jerry",Sale,1001.0,R,"$1,001 - $15,000"
438,CVS,2021-12-21,"Moran, Jerry",Sale,1001.0,R,"$1,001 - $15,000"
439,XOM,2021-12-21,"Moran, Jerry",Sale,1001.0,R,"$1,001 - $15,000"
440,GILD,2021-12-21,"Moran, Jerry",Sale,1001.0,R,"$1,001 - $15,000"
441,MSFT,2021-12-21,"Moran, Jerry",Sale,1001.0,R,"$1,001 - $15,000"
442,USB,2021-12-21,"Moran, Jerry",Sale,1001.0,R,"$1,001 - $15,000"
443,BABA,2021-12-21,"Tuberville, Tommy",Purchase,15001.0,R,"$15,001 - $50,000"
444,MSFT,2021-12-17,"Capito, Shelley Moore",Sale,1001.0,R,"$1,001 - $15,000"
445,C,2021-12-17,"Capito, Shelley Moore",Sale,1001.0,R,"$1,001 - $15,000"
446,VRM,2021-12-16,"Hagerty, Bill",Sale,1001.0,R,"$1,001 - $15,000"
447,NVS,2021-12-15,"Capito, Shelley Moore",Sale,1001.0,R,"$1,001 - $15,000"
448,BABA,2021-12-15,"Tuberville, Tommy",Purchase,50001.0,R,"$50,001 - $100,000"
449,AMGN,2021-12-15,"Capito, Shelley Moore",Purchase,1001.0,R,"$1,001 - $15,000"
450,BABA,2021-12-14,"Tuberville, Tommy",Purchase,50001.0,R,"$50,001 - $100,000"
451,SSYS,2021-12-13,"Tuberville, Tommy",Purchase,15001.0,R,"$15,001 - $50,000"
452,HBAN,2021-12-07,"Peters, Gary",Purchase,1001.0,D,"$1,001 - $15,000"
453,WFC,2021-12-03,"McConnell, A. Mitchell Jr.",Purchase,1001.0,R,"$1,001 - $15,000"
454,SBIO,2021-11-30,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
455,BMY,2021-11-29,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
456,OFC,2021-11-29,"Peters, Gary",Purchase,1001.0,D,"$1,001 - $15,000"
457,CAG,2021-11-29,"Peters, Gary",Purchase,1001.0,D,"$1,001 - $15,000"
458,LITE,2021-11-26,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
459,GOLD,2021-11-26,"Carper, Thomas R.",Sale,1001.0,D,"$1,001 - $15,000"
460,QS,2021-11-26,"Carper, Thomas R.",Sale,1001.0,D,"$1,001 - $15,000"
461,GLPI,2021-11-26,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
462,CONE,2021-11-26,"Carper, Thomas R.",Sale,1001.0,D,"$1,001 - $15,000"
463,MSFT,2021-11-22,"Tuberville, Tommy",Purchase,1001.0,R,"$1,001 - $15,000"
464,OXY,2021-11-22,"Tuberville, Tommy",Sale,1001.0,R,"$1,001 - $15,000"
465,AAPL,2021-11-22,"Tuberville, Tommy",Purchase,1001.0,R,"$1,001 - $15,000"
466,ECOM,2021-11-22,"Tuberville, Tommy",Purchase,1001.0,R,"$1,001 - $15,000"
467,OXY,2021-11-22,"Tuberville, Tommy",Sale,50001.0,R,"$50,001 - $100,000"
468,GLPI,2021-11-19,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
469,PYPL,2021-11-17,"Tuberville, Tommy",Sale,1001.0,R,"$1,001 - $15,000"
470,PYPL,2021-11-17,"Tuberville, Tommy",Sale,1001.0,R,"$1,001 - $15,000"
471,PYPL,2021-11-17,"Tuberville, Tommy",Sale,1001.0,R,"$1,001 - $15,000"
472,CONE,2021-11-16,"Carper, Thomas R.",Sale,1001.0,D,"$1,001 - $15,000"
473,COR,2021-11-16,"Carper, Thomas R.",Sale,1001.0,D,"$1,001 - $15,000"
474,ADBE,2021-11-12,"Tuberville, Tommy",Purchase,1001.0,R,"$1,001 - $15,000"
475,LSXMK,2021-11-12,"Hickenlooper, John",Sale,250001.0,D,"$250,001 - $500,000"
476,LSXMK,2021-11-12,"Hickenlooper, John",Purchase,100001.0,D,"$100,001 - $250,000"
477,TTD,2021-11-08,"Hickenlooper, John",Sale,15001.0,D,"$15,001 - $50,000"
478,CLF,2021-11-08,"Tuberville, Tommy",Sale,15001.0,R,"$15,001 - $50,000"
479,CLF,2021-11-08,"Tuberville, Tommy",Sale,1001.0,R,"$1,001 - $15,000"
480,CLF,2021-11-08,"Tuberville, Tommy",Purchase,100001.0,R,"$100,001 - $250,000"
481,DDOG,2021-11-08,"Hagerty, Bill",Sale,1000001.0,R,"$1,000,001 - $5,000,000"
482,CLF,2021-11-08,"Tuberville, Tommy",Sale,15001.0,R,"$15,001 - $50,000"
483,F,2021-11-05,"Tuberville, Tommy",Purchase,1001.0,R,"$1,001 - $15,000"
484,F,2021-11-05,"Tuberville, Tommy",Purchase,1001.0,R,"$1,001 - $15,000"
485,SSYS,2021-11-04,"Tuberville, Tommy",Sale,1001.0,R,"$1,001 - $15,000"
486,SCCO,2021-11-02,"Tuberville, Tommy",Sale,1001.0,R,"$1,001 - $15,000"
487,SCCO,2021-11-02,"Tuberville, Tommy",Purchase,100001.0,R,"$100,001 - $250,000"
488,SCCO,2021-11-02,"Tuberville, Tommy",Purchase,1001.0,R,"$1,001 - $15,000"
489,SCCO,2021-11-02,"Tuberville, Tommy",Sale,1001.0,R,"$1,001 - $15,000"
490,GOOGL,2021-11-01,"Hickenlooper, John",Sale,250001.0,D,"$250,001 - $500,000"
491,MSFT,2021-11-01,"Hickenlooper, John",Sale,250001.0,D,"$250,001 - $500,000"
492,NVDA,2021-11-01,"Hickenlooper, John",Sale,500001.0,D,"$500,001 - $1,000,000"
493,PYPL,2021-11-01,"Hickenlooper, John",Sale,250001.0,D,"$250,001 - $500,000"
494,AAPL,2021-10-29,"Hickenlooper, John",Sale,250001.0,D,"$250,001 - $500,000"
495,AMZN,2021-10-29,"Hickenlooper, John",Sale,250001.0,D,"$250,001 - $500,000"
496,CVX,2021-10-28,"Hickenlooper, John",Sale,100001.0,D,"$100,001 - $250,000"
497,FB,2021-10-27,"Hickenlooper, John",Sale,250001.0,D,"$250,001 - $500,000"
498,RMD,2021-10-26,"Tuberville, Tommy",Sale,1001.0,R,"$1,001 - $15,000"
499,APAM,2021-10-26,"Tuberville, Tommy",Sale,1001.0,R,"$1,001 - $15,000"
500,AON,2021-10-26,"Tuberville, Tommy",Sale,1001.0,R,"$1,001 - $15,000"
501,QCOM,2021-10-26,"Tuberville, Tommy",Sale,1001.0,R,"$1,001 - $15,000"
502,SNOW,2021-10-25,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
503,X,2021-10-21,"Tuberville, Tommy",Sale,1001.0,R,"$1,001 - $15,000"
504,ROAD,2021-10-19,"Warner, Mark",Sale,50001.0,D,"$50,001 - $100,000"
505,BDX,2021-10-18,"Tuberville, Tommy",Sale,15001.0,R,"$15,001 - $50,000"
506,CALX,2021-10-18,"Tuberville, Tommy",Purchase,1001.0,R,"$1,001 - $15,000"
507,CALX,2021-10-18,"Tuberville, Tommy",Sale,1001.0,R,"$1,001 - $15,000"
508,CALX,2021-10-18,"Tuberville, Tommy",Sale,1001.0,R,"$1,001 - $15,000"
509,INTC,2021-10-18,"Tuberville, Tommy",Sale,1001.0,R,"$1,001 - $15,000"
510,INTC,2021-10-18,"Tuberville, Tommy",Purchase,50001.0,R,"$50,001 - $100,000"
511,AA,2021-10-18,"Tuberville, Tommy",Sale,100001.0,R,"$100,001 - $250,000"
512,X,2021-10-18,"Tuberville, Tommy",Sale,1001.0,R,"$1,001 - $15,000"
513,X,2021-10-18,"Tuberville, Tommy",Purchase,100001.0,R,"$100,001 - $250,000"
514,UAA,2021-10-18,"Tuberville, Tommy",Sale,15001.0,R,"$15,001 - $50,000"
515,UA,2021-10-18,"Tuberville, Tommy",Sale,15001.0,R,"$15,001 - $50,000"
516,D,2021-10-18,"Tuberville, Tommy",Sale,15001.0,R,"$15,001 - $50,000"
517,DOW,2021-10-18,"Tuberville, Tommy",Sale,1001.0,R,"$1,001 - $15,000"
518,GD,2021-10-18,"Tuberville, Tommy",Sale,15001.0,R,"$15,001 - $50,000"
519,AA,2021-10-15,"Tuberville, Tommy",Sale,1001.0,R,"$1,001 - $15,000"
520,SPG,2021-10-15,"Toomey, Pat",Purchase,1001.0,R,"$1,001 - $15,000"
521,INTC,2021-10-15,"Tuberville, Tommy",Purchase,15001.0,R,"$15,001 - $50,000"
522,PPG,2021-10-13,"Capito, Shelley Moore",Purchase,1001.0,R,"$1,001 - $15,000"
523,GE,2021-10-12,"Tuberville, Tommy",Sale,15001.0,R,"$15,001 - $50,000"
524,KEYS,2021-09-30,"Tuberville, Tommy",Purchase,1001.0,R,"$1,001 - $15,000"
525,KLAC,2021-09-30,"Tuberville, Tommy",Purchase,1001.0,R,"$1,001 - $15,000"
526,JNJ,2021-09-30,"Tuberville, Tommy",Purchase,1001.0,R,"$1,001 - $15,000"
527,INTU,2021-09-30,"Tuberville, Tommy",Purchase,1001.0,R,"$1,001 - $15,000"
528,GNRC,2021-09-30,"Tuberville, Tommy",Purchase,1001.0,R,"$1,001 - $15,000"
529,EL,2021-09-30,"Tuberville, Tommy",Purchase,1001.0,R,"$1,001 - $15,000"
530,EXP,2021-09-30,"Tuberville, Tommy",Purchase,1001.0,R,"$1,001 - $15,000"
531,DEO,2021-09-30,"Tuberville, Tommy",Purchase,1001.0,R,"$1,001 - $15,000"
532,CTAS,2021-09-30,"Tuberville, Tommy",Purchase,1001.0,R,"$1,001 - $15,000"
533,CABO,2021-09-30,"Tuberville, Tommy",Purchase,1001.0,R,"$1,001 - $15,000"
534,ALLE,2021-09-30,"Tuberville, Tommy",Purchase,1001.0,R,"$1,001 - $15,000"
535,APD,2021-09-30,"Tuberville, Tommy",Purchase,1001.0,R,"$1,001 - $15,000"
536,BKE,2021-09-30,"Tuberville, Tommy",Purchase,1001.0,R,"$1,001 - $15,000"
537,PG,2021-09-30,"Tuberville, Tommy",Purchase,1001.0,R,"$1,001 - $15,000"
538,NFLX,2021-09-30,"Tuberville, Tommy",Purchase,1001.0,R,"$1,001 - $15,000"
539,MPWR,2021-09-30,"Tuberville, Tommy",Purchase,1001.0,R,"$1,001 - $15,000"
540,BHP,2021-09-29,"Tuberville, Tommy",Sale,1001.0,R,"$1,001 - $15,000"
541,CHE,2021-09-29,"Tuberville, Tommy",Sale,1001.0,R,"$1,001 - $15,000"
542,CLX,2021-09-29,"Tuberville, Tommy",Sale,1001.0,R,"$1,001 - $15,000"
543,DECK,2021-09-29,"Tuberville, Tommy",Sale,1001.0,R,"$1,001 - $15,000"
544,ATHM,2021-09-29,"Tuberville, Tommy",Sale,1001.0,R,"$1,001 - $15,000"
545,AME,2021-09-29,"Tuberville, Tommy",Sale,1001.0,R,"$1,001 - $15,000"
546,MMM,2021-09-29,"Tuberville, Tommy",Sale,1001.0,R,"$1,001 - $15,000"
547,WAL,2021-09-29,"Tuberville, Tommy",Sale,1001.0,R,"$1,001 - $15,000"
548,GOOG,2021-09-28,"Carper, Thomas R.",Sale,1001.0,D,"$1,001 - $15,000"
549,AAPL,2021-09-28,"Carper, Thomas R.",Sale,15001.0,D,"$15,001 - $50,000"
550,NRDY,2021-09-27,"Blunt, Roy",Purchase,1001.0,R,"$1,001 - $15,000"
551,SSYS,2021-09-20,"Tuberville, Tommy",Purchase,50001.0,R,"$50,001 - $100,000"
552,X,2021-09-20,"Tuberville, Tommy",Sale,15001.0,R,"$15,001 - $50,000"
553,BABA,2021-09-13,"Tuberville, Tommy",Sale,1001.0,R,"$1,001 - $15,000"
554,BABA,2021-09-13,"Tuberville, Tommy",Purchase,50001.0,R,"$50,001 - $100,000"
555,BABA,2021-09-13,"Tuberville, Tommy",Sale,15001.0,R,"$15,001 - $50,000"
556,BABA,2021-09-13,"Tuberville, Tommy",Sale,15001.0,R,"$15,001 - $50,000"
557,J,2021-09-03,"Lummis, Cynthia",Purchase,1001.0,R,"$1,001 - $15,000"
558,ECOM,2021-09-03,"Tuberville, Tommy",Purchase,1001.0,R,"$1,001 - $15,000"
559,LBRDK,2021-09-01,"Hickenlooper, John",Purchase,15001.0,D,"$15,001 - $50,000"
560,LBRDK,2021-09-01,"Hickenlooper, John",Sale,100001.0,D,"$100,001 - $250,000"
561,T,2021-08-30,"Whitehouse, Sheldon",Sale,15001.0,D,"$15,001 - $50,000"
562,BABA,2021-08-30,"Whitehouse, Sheldon",Sale,1001.0,D,"$1,001 - $15,000"
563,ECOM,2021-08-30,"Tuberville, Tommy",Sale,1001.0,R,"$1,001 - $15,000"
