,Date,Ticker,OTC_Short,OTC_Total,DPI
1846,2015-04-15,MSFT,2482313,8652386,0.286893465
1847,2015-04-14,MSFT,2005078,6742485,0.2973796753
1848,2015-04-13,MSFT,2776598,9252685,0.3000856508
1849,2015-04-10,MSFT,2757967,11125911,0.2478868472
1850,2015-04-09,MSFT,2120713,7127586,0.2975359399
1851,2015-04-08,MSFT,1986312,5586528,0.3555539326
1852,2015-04-07,MSFT,5011344,10016252,0.5003212779
1853,2015-04-06,MSFT,5629386,12402966,0.4538741782
1854,2015-04-02,MSFT,3155786,12066548,0.2615317985
1855,2015-04-01,MSFT,2831684,10588490,0.267430389
1856,2015-03-31,MSFT,2382031,8744529,0.2724024359
1857,2015-03-30,MSFT,2928518,9904378,0.2956791431
1858,2015-03-27,MSFT,2915824,10124984,0.2879830724
1859,2015-03-26,MSFT,5420297,11160583,0.4856643242
1860,2015-03-25,MSFT,5242545,11642928,0.4502771983
1861,2015-03-24,MSFT,3197985,7190643,0.4447425634
1862,2015-03-23,MSFT,3377568,6795497,0.4970303129
1863,2015-03-20,MSFT,4030571,11565705,0.3484933257
1864,2015-03-19,MSFT,3018403,9426086,0.3202180629
1865,2015-03-18,MSFT,5265399,12582792,0.4184603067
1866,2015-03-17,MSFT,3046548,10712514,0.284391507
1867,2015-03-16,MSFT,2730405,10280209,0.2655981994
1868,2015-03-13,MSFT,5153760,16576443,0.3109086793
1869,2015-03-12,MSFT,5644963,20341360,0.2775115823
1870,2015-03-11,MSFT,3002377,7450904,0.4029547287
1871,2015-03-10,MSFT,4167513,9442008,0.441379948
1872,2015-03-09,MSFT,4875178,10120148,0.4817299115
1873,2015-03-06,MSFT,2782927,8982967,0.3098004256
1874,2015-03-05,MSFT,1697793,5693071,0.2982209426
1875,2015-03-04,MSFT,2097299,6282791,0.333816452
1876,2015-03-03,MSFT,3005238,10359727,0.2900885323
1877,2015-03-02,MSFT,2871747,7555612,0.3800813223
1878,2015-02-27,MSFT,3369316,9974602,0.3377895178
1879,2015-02-26,MSFT,2315004,6695113,0.3457751945
1880,2015-02-25,MSFT,3469981,10375465,0.3344410106
1881,2015-02-24,MSFT,3540706,8331847,0.424960516
1882,2015-02-23,MSFT,5648614,11836478,0.4772208422
1883,2015-02-20,MSFT,2845895,9021294,0.3154641673
1884,2015-02-19,MSFT,2032674,8261791,0.2460330938
1885,2015-02-18,MSFT,2496113,9175537,0.2720399907
1886,2015-02-17,MSFT,2901909,10048553,0.288788744
1887,2015-02-13,MSFT,5620485,14550746,0.3862678243
1888,2015-02-12,MSFT,3811727,9240855,0.4124863987
1889,2015-02-11,MSFT,3842995,12852448,0.2990087958
1890,2015-02-10,MSFT,2871479,8881934,0.3232943411
1891,2015-02-09,MSFT,3100513,8176005,0.3792210254
1892,2015-02-06,MSFT,3739921,11112322,0.3365562121
1893,2015-02-05,MSFT,5306963,11938678,0.4445184802
1894,2015-02-04,MSFT,6467301,11928546,0.5421701019
1895,2015-02-03,MSFT,6690613,16218405,0.4125321201
1896,2015-02-02,MSFT,5816547,13686510,0.424983944
1897,2015-01-30,MSFT,7046061,25078808,0.2809567743
1898,2015-01-29,MSFT,5586351,21591460,0.2587296552
1899,2015-01-28,MSFT,8214976,31057386,0.2645095759
1900,2015-01-27,MSFT,21052594,64390598,0.3269513664
1901,2015-01-26,MSFT,3113925,10931672,0.2848534973
1902,2015-01-23,MSFT,2698845,6804815,0.396608137
1903,2015-01-22,MSFT,3272103,9875928,0.3313210667
1904,2015-01-21,MSFT,3995708,10970261,0.3642308966
1905,2015-01-20,MSFT,3495034,12137605,0.2879508766
1906,2015-01-16,MSFT,2399960,7110875,0.3375055812
1907,2015-01-15,MSFT,2720855,6806004,0.3997727595
1908,2015-01-14,MSFT,2415092,5977790,0.4040108468
1909,2015-01-13,MSFT,3245506,8466016,0.3833569414
1910,2015-01-12,MSFT,2501549,5524434,0.4528154377
1911,2015-01-09,MSFT,2396239,6265314,0.3824611185
1912,2015-01-08,MSFT,3036321,7751598,0.3917025883
1913,2015-01-07,MSFT,3064676,8181828,0.3745710616
1914,2015-01-06,MSFT,4716243,10187668,0.462936464
1915,2015-01-05,MSFT,3761805,12194432,0.3084854629
1916,2015-01-02,MSFT,3524308,9449359,0.3729679442
1917,2014-12-31,MSFT,1407246,4802218,0.2930408407
1918,2014-12-30,MSFT,1213830,5067990,0.2395091545
1919,2014-12-29,MSFT,1144284,3818985,0.2996303992
1920,2014-12-26,MSFT,1098492,2750663,0.3993553554
1921,2014-12-24,MSFT,718590,2559119,0.280795852
1922,2014-12-23,MSFT,1516202,6093224,0.2488341147
1923,2014-12-22,MSFT,1634348,5370070,0.3043438912
1924,2014-12-19,MSFT,1644739,5671622,0.2899944672
1925,2014-12-18,MSFT,3361961,9286209,0.3620380502
1926,2014-12-17,MSFT,2616111,6435984,0.4064818993
1927,2014-12-16,MSFT,3242128,11245689,0.288299632
1928,2014-12-15,MSFT,2100635,6589213,0.3187990736
1929,2014-12-12,MSFT,3168737,7163693,0.4423328861
1930,2014-12-11,MSFT,2208023,7596700,0.2906555478
1931,2014-12-10,MSFT,2273029,7241700,0.3138805805
1932,2014-12-09,MSFT,1346728,6502406,0.2071122597
1933,2014-12-08,MSFT,1695212,6164966,0.2749750769
1934,2014-12-05,MSFT,1596253,7751406,0.2059307692
1935,2014-12-04,MSFT,2706502,10197634,0.2654048969
1936,2014-12-03,MSFT,2296744,5328571,0.4310243778
1937,2014-12-02,MSFT,2895903,9091353,0.318533776
1938,2014-12-01,MSFT,2490477,7439037,0.3347848653
1939,2014-11-28,MSFT,850052,7406468,0.1147715753
1940,2014-11-26,MSFT,2253454,9412277,0.2394164558
1941,2014-11-25,MSFT,1392434,8245430,0.1688734244
1942,2014-11-24,MSFT,2788548,12892644,0.2162898471
1943,2014-11-21,MSFT,2915459,12126061,0.240429188
1944,2014-11-20,MSFT,2886903,6029917,0.4787633064
1945,2014-11-19,MSFT,2068045,7610377,0.2717401516
1946,2014-11-18,MSFT,2681037,7367572,0.3638969528
1947,2014-11-17,MSFT,3211299,9064471,0.3542731837
1948,2014-11-14,MSFT,3724810,9241291,0.4030616502
1949,2014-11-13,MSFT,3260647,7948167,0.4102388639
1950,2014-11-12,MSFT,1795618,5886773,0.3050258605
1951,2014-11-11,MSFT,2253142,6076427,0.3708004721
1952,2014-11-10,MSFT,4587371,16158629,0.2838960533
1953,2014-11-07,MSFT,3862238,6630802,0.5824692096
1954,2014-11-06,MSFT,4644669,10118223,0.4590399915
1955,2014-11-05,MSFT,2454231,5744613,0.4272230349
1956,2014-11-04,MSFT,2522764,5599940,0.4504983982
1957,2014-11-03,MSFT,2218706,6877760,0.322591367
1958,2014-10-31,MSFT,2304497,9748676,0.2363907673
1959,2014-10-30,MSFT,2201307,9391753,0.2343872331
1960,2014-10-29,MSFT,2664882,9002856,0.296004068
1961,2014-10-28,MSFT,2462914,9283430,0.2653021566
1962,2014-10-27,MSFT,2942469,10119895,0.2907608231
1963,2014-10-24,MSFT,7839169,24029243,0.3262345385
1964,2014-10-23,MSFT,4647920,13366157,0.3477379474
1965,2014-10-22,MSFT,2706714,9192161,0.2944589417
1966,2014-10-21,MSFT,2825373,10924946,0.2586166559
1967,2014-10-20,MSFT,4439296,9535219,0.4655683315
1968,2014-10-17,MSFT,3065800,9085891,0.3374242548
1969,2014-10-16,MSFT,3844969,12252683,0.3138062904
1970,2014-10-15,MSFT,4447253,14537867,0.3059082189
1971,2014-10-14,MSFT,4062236,9146768,0.4441170914
1972,2014-10-13,MSFT,3275297,8266551,0.396210826
1973,2014-10-10,MSFT,3530597,11559984,0.3054153881
1974,2014-10-09,MSFT,3409141,7689046,0.4433763304
1975,2014-10-08,MSFT,3613079,7623021,0.4739694407
1976,2014-10-07,MSFT,2314107,6216956,0.3722250889
1977,2014-10-06,MSFT,2060192,5280903,0.3901211592
1978,2014-10-03,MSFT,2410226,8704986,0.2768787911
1979,2014-10-02,MSFT,1885945,6525049,0.289031546
1980,2014-10-01,MSFT,2976092,10027620,0.2967894675
1981,2014-09-30,MSFT,2308787,8875118,0.2601415553
1982,2014-09-29,MSFT,2536299,7479341,0.3391072823
1983,2014-09-26,MSFT,1778139,6336329,0.2806260534
1984,2014-09-25,MSFT,2566200,7772902,0.3301469644
1985,2014-09-24,MSFT,2140046,6325834,0.3383025859
1986,2014-09-23,MSFT,4037491,9543734,0.4230515016
1987,2014-09-22,MSFT,4340678,11046652,0.3929405941
1988,2014-09-19,MSFT,6199876,16781108,0.3694556998
1989,2014-09-18,MSFT,3205581,11662590,0.2748601297
1990,2014-09-17,MSFT,3208812,10486730,0.3059878532
1991,2014-09-16,MSFT,2157759,8000490,0.2697033557
1992,2014-09-15,MSFT,4459179,12585574,0.3543087506
1993,2014-09-12,MSFT,4390231,11249829,0.3902486873
1994,2014-09-11,MSFT,3113984,8156078,0.3817991932
1995,2014-09-10,MSFT,3050686,8831715,0.3454239635
1996,2014-09-09,MSFT,5687668,13894768,0.4093388245
1997,2014-09-08,MSFT,7072873,15680237,0.4510692664
1998,2014-09-05,MSFT,3988704,11660671,0.3420647062
1999,2014-09-04,MSFT,2476912,7939924,0.3119566384
2000,2014-09-03,MSFT,4432700,12076513,0.3670513169
2001,2014-09-02,MSFT,2400969,6792571,0.3534698423
2002,2014-08-29,MSFT,1975807,5163890,0.3826198854
2003,2014-08-28,MSFT,1834279,6162236,0.2976645166
2004,2014-08-27,MSFT,1376029,6484830,0.2121919927
2005,2014-08-26,MSFT,1693316,5452233,0.3105729341
2006,2014-08-25,MSFT,1935055,5277427,0.3666663698
2007,2014-08-22,MSFT,1951666,5371547,0.3633340637
2008,2014-08-21,MSFT,2668955,7761298,0.3438799799
2009,2014-08-20,MSFT,4167081,8457804,0.4926906559
2010,2014-08-19,MSFT,3897171,9101981,0.4281673407
2011,2014-08-18,MSFT,3663472,7599846,0.4820455572
2012,2014-08-15,MSFT,4591490,8933618,0.5139563836
2013,2014-08-14,MSFT,3004102,6695482,0.4486759878
2014,2014-08-13,MSFT,4052880,7343769,0.5518801041
2015,2014-08-12,MSFT,3296486,5964003,0.5527304396
2016,2014-08-11,MSFT,2726923,6420302,0.4247343817
2017,2014-08-08,MSFT,2388149,9313152,0.2564275768
2018,2014-08-07,MSFT,3507375,8089008,0.4335976674
2019,2014-08-06,MSFT,2669915,6638761,0.4021706761
2020,2014-08-05,MSFT,3264092,7188124,0.4540951158
2021,2014-08-04,MSFT,4133752,10718742,0.3856564511
2022,2014-08-01,MSFT,3126516,9554551,0.3272279357
2023,2014-07-31,MSFT,3123753,7817836,0.3995674762
2024,2014-07-30,MSFT,1972568,10535736,0.1872264073
2025,2014-07-29,MSFT,1972808,8464591,0.2330659568
2026,2014-07-28,MSFT,2240367,11729357,0.1910050994
2027,2014-07-25,MSFT,2038618,9134283,0.2231831442
2028,2014-07-24,MSFT,3089521,10383995,0.2975272041
2029,2014-07-23,MSFT,7710803,19159586,0.4024514413
2030,2014-07-22,MSFT,5281049,17509710,0.3016068798
2031,2014-07-21,MSFT,6192325,13830866,0.4477178074
2032,2014-07-18,MSFT,6242024,13420626,0.4651067692
2033,2014-07-17,MSFT,13737355,28123243,0.4884698041
2034,2014-07-16,MSFT,9916292,20753570,0.4778113838
2035,2014-07-15,MSFT,3395168,8600930,0.3947442893
2036,2014-07-14,MSFT,3069649,7766415,0.3952465842
2037,2014-07-11,MSFT,3526193,7302194,0.4828950039
2038,2014-07-10,MSFT,2110333,6613150,0.3191116185
2039,2014-07-09,MSFT,1677245,5024231,0.3338311873
2040,2014-07-08,MSFT,2413378,8089476,0.2983355164
2041,2014-07-07,MSFT,1866751,7709766,0.2421281009
2042,2014-07-03,MSFT,1205157,6065587,0.1986876126
2043,2014-07-02,MSFT,1868160,7257727,0.2574029031
2044,2014-07-01,MSFT,2564295,7756087,0.3306171011
2045,2014-06-30,MSFT,3453429,9064929,0.3809659182
2046,2014-06-27,MSFT,3255191,7744760,0.4203088282
2047,2014-06-26,MSFT,3348490,8071062,0.4148760101
2048,2014-06-25,MSFT,3263923,5597134,0.5831418365
2049,2014-06-24,MSFT,3949412,9064053,0.4357225184
2050,2014-06-23,MSFT,3108428,7040896,0.4414818796
2051,2014-06-20,MSFT,3060409,9120089,0.3355678876
2052,2014-06-19,MSFT,1955615,5303451,0.3687438613
2053,2014-06-18,MSFT,2287650,10898970,0.209895981
2054,2014-06-17,MSFT,2943014,6511617,0.4519636213
2055,2014-06-16,MSFT,2613775,7342751,0.3559667215
2056,2014-06-13,MSFT,2770989,7586510,0.3652521383
2057,2014-06-12,MSFT,3027910,8655861,0.349810377
2058,2014-06-11,MSFT,1435776,5308968,0.2704435212
2059,2014-06-10,MSFT,1342088,4162534,0.32242091
2060,2014-06-09,MSFT,2450087,4683737,0.5231051615
2061,2014-06-06,MSFT,2227818,6704158,0.3323039224
2062,2014-06-05,MSFT,4808005,10205261,0.4711300377
2063,2014-06-04,MSFT,2821211,7077959,0.3985910345
2064,2014-06-03,MSFT,2068888,5317607,0.3890637273
2065,2014-06-02,MSFT,2275570,4763587,0.4777009426
2066,2014-05-30,MSFT,5126124,10196217,0.5027476367
2067,2014-05-29,MSFT,2562530,6064984,0.4225122441
2068,2014-05-28,MSFT,3837486,9724875,0.3946051749
2069,2014-05-27,MSFT,2871678,7761064,0.3700108645
2070,2014-05-23,MSFT,2144565,5670343,0.3782072795
2071,2014-05-22,MSFT,2516504,6799392,0.3701072096
2072,2014-05-21,MSFT,3050124,6330915,0.4817824912
2073,2014-05-20,MSFT,2871539,5108466,0.5621137539
2074,2014-05-19,MSFT,2794861,5833914,0.4790713404
2075,2014-05-16,MSFT,3811078,7820413,0.4873243907
2076,2014-05-15,MSFT,4094571,13650980,0.2999470368
2077,2014-05-14,MSFT,2635111,5290460,0.4980873119
2078,2014-05-13,MSFT,3903111,9718639,0.4016108634
2079,2014-05-12,MSFT,2254235,5911642,0.3813212979
2080,2014-05-09,MSFT,3035691,8790641,0.345332155
2081,2014-05-08,MSFT,8068272,12107024,0.6664124891
2082,2014-05-07,MSFT,6291458,13509657,0.4657007946
2083,2014-05-06,MSFT,3174231,8714478,0.3642479791
2084,2014-05-05,MSFT,2625805,8475922,0.3097957957
2085,2014-05-02,MSFT,6262514,17108348,0.3660501879
2086,2014-05-01,MSFT,2616366,8826175,0.2964325996
2087,2014-04-30,MSFT,3113296,9947616,0.3129690571
2088,2014-04-29,MSFT,4134029,10704637,0.3861904892
2089,2014-04-28,MSFT,7988152,18280953,0.4369658409
2090,2014-04-25,MSFT,7513217,19925586,0.3770637912
2091,2014-04-24,MSFT,4222480,11997900,0.3519349219
2092,2014-04-23,MSFT,2837046,7192525,0.3944436759
2093,2014-04-22,MSFT,3462617,7391699,0.4684466995
2094,2014-04-21,MSFT,2701023,7079432,0.3815310324
2095,2014-04-17,MSFT,4198848,10777025,0.3896110476
2096,2014-04-16,MSFT,4644896,9143990,0.507972559
2097,2014-04-15,MSFT,5102860,9401326,0.5427808801
2098,2014-04-14,MSFT,4017431,8778518,0.45764342
2099,2014-04-11,MSFT,4393634,9506732,0.4621602881
2100,2014-04-10,MSFT,5461086,12359259,0.4418619272
2101,2014-04-09,MSFT,3953028,8167239,0.4840103247
2102,2014-04-08,MSFT,3680356,10267162,0.3584589393
2103,2014-04-07,MSFT,4275332,10552185,0.4051608269
2104,2014-04-04,MSFT,6193631,17120987,0.3617566557
2105,2014-04-03,MSFT,6814804,12070162,0.5645992158
2106,2014-04-02,MSFT,4593754,9560292,0.4805035244
2107,2014-04-01,MSFT,4614153,10977017,0.4203467117
2108,2014-03-31,MSFT,7397427,16534747,0.4473867668
2109,2014-03-28,MSFT,6795021,16066753,0.4229243457
2110,2014-03-27,MSFT,4735886,9249608,0.5120093738
2111,2014-03-26,MSFT,4544486,15498255,0.2932256567
2112,2014-03-25,MSFT,6232879,14780445,0.4216976552
2113,2014-03-24,MSFT,6182251,14429748,0.4284379048
2114,2014-03-21,MSFT,8929589,18602808,0.4800129636
2115,2014-03-20,MSFT,9339559,20970957,0.4453568333
2116,2014-03-19,MSFT,5729372,10591179,0.5409569605
2117,2014-03-18,MSFT,10535667,22723694,0.463642355
2118,2014-03-17,MSFT,2945403,5871622,0.5016336201
2119,2014-03-14,MSFT,3247015,6661979,0.4873949618
2120,2014-03-13,MSFT,5221680,9760424,0.5349849556
2121,2014-03-12,MSFT,4507612,13052496,0.3453448291
2122,2014-03-11,MSFT,3463666,7803791,0.443844024
2123,2014-03-10,MSFT,2060516,5044412,0.408474962
2124,2014-03-07,MSFT,2803960,7823280,0.3584123283
2125,2014-03-06,MSFT,2843609,6816228,0.4171822011
2126,2014-03-05,MSFT,2208665,6156393,0.3587595854
2127,2014-03-04,MSFT,3639322,8210042,0.4432769041
2128,2014-03-03,MSFT,4879198,8759012,0.5570489
2129,2014-02-28,MSFT,4591838,10940005,0.4197290586
2130,2014-02-27,MSFT,6118895,12251426,0.4994434934
2131,2014-02-26,MSFT,6192049,15235397,0.4064251821
2132,2014-02-25,MSFT,3806349,9820596,0.3875883908
2133,2014-02-24,MSFT,3726036,8642220,0.4311433868
2134,2014-02-21,MSFT,4678524,11447885,0.408680206
2135,2014-02-20,MSFT,4599976,9057178,0.5078818148
2136,2014-02-19,MSFT,3973462,8634180,0.460201432
2137,2014-02-18,MSFT,3401631,10866255,0.3130453868
2138,2014-02-14,MSFT,3218071,10090181,0.3189309488
2139,2014-02-13,MSFT,3941252,8858846,0.4448945156
2140,2014-02-12,MSFT,3660466,8075542,0.4532780586
2141,2014-02-11,MSFT,5277281,9562625,0.551865309
2142,2014-02-10,MSFT,3086613,6614711,0.4666285496
2143,2014-02-07,MSFT,4591304,8383852,0.5476365756
2144,2014-02-06,MSFT,4815081,11813677,0.4075852929
2145,2014-02-05,MSFT,8876265,20729324,0.4281984786
2146,2014-02-04,MSFT,9204926,17765710,0.5181287998
2147,2014-02-03,MSFT,7924985,15892669,0.4986566448
2148,2014-01-31,MSFT,18188465,31491459,0.5775681908
2149,2014-01-30,MSFT,4383080,10683683,0.4102592711
2150,2014-01-29,MSFT,6477123,16089080,0.4025788299
2151,2014-01-28,MSFT,4941409,11079145,0.4460099583
2152,2014-01-27,MSFT,5714354,12907542,0.4427143448
2153,2014-01-24,MSFT,11040309,26882727,0.410684117
2154,2014-01-23,MSFT,4832265,12155079,0.3975510978
2155,2014-01-22,MSFT,2723558,6927632,0.3931441508
2156,2014-01-21,MSFT,3402567,10166070,0.3346983643
2157,2014-01-17,MSFT,3935643,11011716,0.3574050584
2158,2014-01-16,MSFT,5065461,11589687,0.4370662469
2159,2014-01-15,MSFT,4666988,15496568,0.3011626832
2160,2014-01-14,MSFT,6081130,14655613,0.4149352197
2161,2014-01-13,MSFT,4922869,14009340,0.3513990666
2162,2014-01-10,MSFT,4578281,13818185,0.3313228908
2163,2014-01-09,MSFT,4512686,12484645,0.3614588961
2164,2014-01-08,MSFT,6164090,22524490,0.27366169
2165,2014-01-07,MSFT,4304546,12717590,0.3384718331
2166,2014-01-06,MSFT,4068308,11590048,0.3510173556
2167,2014-01-03,MSFT,3716204,8977132,0.4139633905
2168,2014-01-02,MSFT,8086366,12894485,0.6271181827
2169,2013-12-31,MSFT,2164952,4709858,0.4596639644
2170,2013-12-30,MSFT,2235676,5613132,0.398293858
2171,2013-12-27,MSFT,1803362,4337513,0.4157594456
2172,2013-12-26,MSFT,3321141,6058929,0.5481399435
2173,2013-12-24,MSFT,1505621,5300885,0.284032006
2174,2013-12-23,MSFT,2573174,8711713,0.2953694641
2175,2013-12-20,MSFT,4187981,13704455,0.3055926704
2176,2013-12-19,MSFT,3445198,10927076,0.315290019
2177,2013-12-18,MSFT,4878447,19459245,0.2507007338
2178,2013-12-17,MSFT,5990036,14148798,0.4233600621
2179,2013-12-16,MSFT,3400021,9942755,0.341959648
2180,2013-12-13,MSFT,5532423,13010415,0.4252303251
2181,2013-12-12,MSFT,5370114,14174431,0.378859229
2182,2013-12-11,MSFT,5610450,12636350,0.4439929252
2183,2013-12-10,MSFT,4563759,13113439,0.348021522
2184,2013-12-09,MSFT,4598116,9658528,0.4760679888
2185,2013-12-06,MSFT,636356,1486951,0.4279603027
2186,2013-12-05,MSFT,2792215,5906442,0.472740611
2187,2013-12-04,MSFT,10785388,18463660,0.5841413891
2188,2013-12-03,MSFT,8873117,19677233,0.4509331673
2189,2013-12-02,MSFT,6635952,13939437,0.4760559555
2190,2013-11-29,MSFT,2190089,4505806,0.4860593199
2191,2013-11-27,MSFT,4006327,7439750,0.5385029067
2192,2013-11-26,MSFT,3115020,6910743,0.4507503752
2193,2013-11-25,MSFT,4459404,8566651,0.5205539481
2194,2013-11-22,MSFT,4604928,9116005,0.5051475948
2195,2013-11-21,MSFT,3686320,7436244,0.4957233786
2196,2013-11-20,MSFT,4755742,10826023,0.4392880008
2197,2013-11-19,MSFT,5832753,15147858,0.3850546394
2198,2013-11-18,MSFT,6370890,19011251,0.335111561
2199,2013-11-15,MSFT,8045763,19717360,0.4080547802
2200,2013-11-14,MSFT,5690573,13927255,0.4085925762
2201,2013-11-13,MSFT,5100955,12654320,0.40309989
2202,2013-11-12,MSFT,2958312,7884900,0.375187003
2203,2013-11-11,MSFT,3428282,7358731,0.465879511
2204,2013-11-08,MSFT,5135349,11067090,0.4640198101
2205,2013-11-07,MSFT,6197345,19420463,0.3191141735
2206,2013-11-06,MSFT,13412361,31393080,0.4272394107
2207,2013-11-05,MSFT,9055250,18451849,0.4907502766
2208,2013-11-04,MSFT,3259759,10113413,0.322320368
2209,2013-11-01,MSFT,4679163,12185662,0.3839892326
2210,2013-10-31,MSFT,4027894,11284455,0.3569418284
2211,2013-10-30,MSFT,4573003,10992898,0.4159961277
2212,2013-10-29,MSFT,4353115,10046407,0.4333006815
2213,2013-10-28,MSFT,4656914,11718539,0.3973971499
2214,2013-10-25,MSFT,14696581,42384049,0.346747924
2215,2013-10-24,MSFT,5748366,16882527,0.3404920365
2216,2013-10-23,MSFT,6669951,20511585,0.3251796972
2217,2013-10-22,MSFT,3291397,13435784,0.2449724556
2218,2013-10-21,MSFT,3162904,8046524,0.3930770604
2219,2013-10-18,MSFT,4176951,9697894,0.4307070174
2220,2013-10-17,MSFT,3984599,10365162,0.3844222599
2221,2013-10-16,MSFT,3539240,10685774,0.3312104486
2222,2013-10-15,MSFT,5683413,14719268,0.3861206277
2223,2013-10-14,MSFT,4037815,8048737,0.5016706348
2224,2013-10-11,MSFT,4009280,7988137,0.5019042613
2225,2013-10-10,MSFT,5305026,12006807,0.4418348692
2226,2013-10-09,MSFT,4881352,8332536,0.5858182911
2227,2013-10-08,MSFT,6952258,12556045,0.5536980793
2228,2013-10-07,MSFT,4875271,10140305,0.4807814952
2229,2013-10-04,MSFT,5227812,10596835,0.4933371143
2230,2013-10-03,MSFT,5227130,11052007,0.4729575361
2231,2013-10-02,MSFT,11228702,17973558,0.6247345128
2232,2013-10-01,MSFT,7531036,13590738,0.5541300259
2233,2013-09-30,MSFT,5623722,10437125,0.5388190713
2234,2013-09-27,MSFT,8914321,18724388,0.476080767
2235,2013-09-26,MSFT,3452003,8570910,0.4027580502
2236,2013-09-25,MSFT,3136597,7077202,0.4431973257
2237,2013-09-24,MSFT,5650291,13068332,0.4323651251
2238,2013-09-23,MSFT,5845114,12972546,0.4505757004
2239,2013-09-20,MSFT,11020883,26158490,0.4213118953
2240,2013-09-19,MSFT,5879163,14020999,0.4193112773
2241,2013-09-18,MSFT,7704250,21571468,0.3571500094
2242,2013-09-17,MSFT,10154593,29082885,0.3491604426
2243,2013-09-16,MSFT,6778872,19861690,0.341303887
2244,2013-09-13,MSFT,6197373,14149536,0.4379912529
2245,2013-09-12,MSFT,4531399,12280436,0.3689933322
2246,2013-09-11,MSFT,4968314,13264634,0.3745534178
2247,2013-09-10,MSFT,8582668,23831687,0.3601368212
2248,2013-09-09,MSFT,6546398,22015301,0.2973567338
2249,2013-09-06,MSFT,7650799,29920717,0.2557023951
2250,2013-09-05,MSFT,7137012,24684849,0.2891252039
2251,2013-09-04,MSFT,18147262,57560277,0.3152740561
2252,2013-09-03,MSFT,23429118,57225594,0.4094167725
2253,2013-08-30,MSFT,6080760,11029955,0.5512950869
2254,2013-08-29,MSFT,8544201,15985329,0.534502668
2255,2013-08-28,MSFT,6580322,15726234,0.4184296126
2256,2013-08-27,MSFT,9174389,21726446,0.4222682808
2257,2013-08-26,MSFT,13300145,27406393,0.4852935226
2258,2013-08-23,MSFT,46575081,86783474,0.5366814539
2259,2013-08-22,MSFT,4105060,8904473,0.4610109998
2260,2013-08-21,MSFT,5792792,11044163,0.5245116357
2261,2013-08-20,MSFT,3480608,7536131,0.4618560903
2262,2013-08-19,MSFT,3633522,9294064,0.3909508262
2263,2013-08-16,MSFT,4071270,10363539,0.3928455328
2264,2013-08-15,MSFT,6588294,11804423,0.5581207993
2265,2013-08-14,MSFT,6960236,19519518,0.3565782721
2266,2013-08-13,MSFT,5979257,14352867,0.4165897308
2267,2013-08-12,MSFT,3593164,9695152,0.3706145092
2268,2013-08-09,MSFT,4219100,8211841,0.5137824758
2269,2013-08-08,MSFT,8590556,19662288,0.4369052066
2270,2013-08-07,MSFT,5267009,12445087,0.4232199421
2271,2013-08-06,MSFT,4617725,13473376,0.3427296173
2272,2013-08-05,MSFT,3994381,10347637,0.386018663
2273,2013-08-02,MSFT,3491809,8803368,0.3966446705
2274,2013-08-01,MSFT,5523814,16424301,0.3363195791
2275,2013-07-31,MSFT,4597871,13140421,0.3499028684
2276,2013-07-30,MSFT,6693044,16923068,0.3954982631
2277,2013-07-29,MSFT,4240150,9500356,0.4463148539
2278,2013-07-26,MSFT,5480045,13232833,0.4141248514
2279,2013-07-25,MSFT,8551965,27552243,0.3103908818
2280,2013-07-24,MSFT,9123088,17183693,0.5309154441
2281,2013-07-23,MSFT,10863414,26834946,0.4048233971
2282,2013-07-22,MSFT,11949463,30061544,0.3974999754
2283,2013-07-19,MSFT,36120746,96477477,0.3743956323
2284,2013-07-18,MSFT,5590092,13728614,0.4071854595
2285,2013-07-17,MSFT,4232692,10694548,0.3957803546
2286,2013-07-16,MSFT,5198221,11033022,0.4711511497
2287,2013-07-15,MSFT,5244988,9819543,0.5341376885
2288,2013-07-12,MSFT,3802777,9020679,0.4215621684
2289,2013-07-11,MSFT,7991022,16442965,0.4859842492
2290,2013-07-10,MSFT,4251645,8550155,0.4972594064
2291,2013-07-09,MSFT,3149183,7657146,0.4112737304
2292,2013-07-08,MSFT,3929848,8703585,0.451520609
2293,2013-07-05,MSFT,2924848,6348327,0.4607273696
2294,2013-07-03,MSFT,2235311,4701827,0.4754132808
2295,2013-07-02,MSFT,5302434,10693399,0.4958604836
2296,2013-07-01,MSFT,3981467,8029830,0.495834532
2297,2013-06-28,MSFT,3855043,8807865,0.43768189
2298,2013-06-27,MSFT,4089677,8539599,0.478907382
2299,2013-06-26,MSFT,6079174,12754610,0.4766256279
2300,2013-06-25,MSFT,4316583,12216352,0.353344681
2301,2013-06-24,MSFT,6704979,16132185,0.4156274553
2302,2013-06-21,MSFT,5268038,16071532,0.3277869216
2303,2013-06-20,MSFT,4905506,13312394,0.3684916477
2304,2013-06-19,MSFT,2918916,7691653,0.3794913785
2305,2013-06-18,MSFT,3173350,7377862,0.4301178309
2306,2013-06-17,MSFT,6170809,16378696,0.3767582596
2307,2013-06-14,MSFT,3559614,9259462,0.3844298945
2308,2013-06-13,MSFT,7057216,14966658,0.4715291817
2309,2013-06-12,MSFT,5150818,9952106,0.5175606048
2310,2013-06-11,MSFT,5011368,12262085,0.408688082
2311,2013-06-10,MSFT,4832923,11564882,0.4178964385
2312,2013-06-07,MSFT,5393879,10601007,0.5088081727
